,Id,MSSubClass,MSZoning,LotFrontage,LotArea,LotShape,LandContour,Neighborhood,Condition1,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtUnfSF,TotalBsmtSF,Heating_GasA,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MoSold,YrSold,SaleType,SaleCondition,SalePrice
750,793,226907.44545454546,186487.34171428572,92.0,9920.0,197815.20218579235,176195.9910802775,301051.85185185185,180586.07395833332,181350.13383297645,198683.2117647059,7,5,1996,1997,168565.13856812933,148198.27108433735,148434.24223602485,154227.5994020927,0.0,227315.58967391305,180408.88663967612,221144.673553719,200197.4252631579,178833.80857427718,202039.33333333334,231619.0253968254,862.0,180767.4566353187,255.0,1117.0,1,210189.34168157424,1,182855.23639960436,1127.0,886.0,2013.0,1,0,2,1,3,1,137829.42190305208,8,179417.96038647342,1,199190.8354978355,199984.02095808383,1997,138961.6551724138,2,455.0,183517.74474474473,183679.7400793651,181506.49709302327,180.0,130.0,0.0,0.0,0.0,0.0,6,2007,169911.19131334024,172175.2729257642,269790.0
751,794,182418.6891566265,187622.19817767653,76.0,9158.0,163446.12016574584,177413.43873517786,221345.046875,180547.00310237848,181172.9493534483,175402.9982078853,8,5,2007,2007,169200.16933638445,245770.3488372093,248786.93181818182,271615.35789473687,140.0,227440.1151685393,181010.90194075587,221534.43326488708,198171.35897435897,179594.289,204112.19298245615,168186.92523364487,0.0,181357.03958333333,1496.0,1496.0,1,208943.3315602837,1,182532.71540726203,1496.0,0.0,1496.0,0,0,2,0,3,1,206967.4105504587,7,180509.29332042593,0,141358.1062618596,198523.3097744361,2007,236314.9534883721,2,474.0,183698.4262948207,183826.90198019802,182820.0983284169,168.0,130.0,0.0,0.0,0.0,0.0,6,2007,280473.0,276882.3711340206,225000.0
752,795,231862.54337899544,187622.19817767653,69.64470391993328,10832.0,202487.78151260506,177413.43873517786,193930.49206349207,180547.00310237848,181172.9493534483,201402.20234604104,7,5,1994,1996,169200.16933638445,149435.41420118342,150211.35542168675,154851.22652757078,0.0,227440.1151685393,181010.90194075587,221534.43326488708,198171.35897435897,179594.289,163367.66666666666,168186.92523364487,0.0,181357.03958333333,712.0,712.0,1,208943.3315602837,1,182532.71540726203,1086.0,809.0,1895.0,0,0,2,1,3,1,206967.4105504587,7,180509.29332042593,1,195229.21097046413,198523.3097744361,1994,236314.9534883721,2,409.0,183698.4262948207,183826.90198019802,182820.0983284169,143.0,46.0,0.0,0.0,0.0,0.0,10,2008,168604.8875,170516.6917211329,194500.0
753,796,232912.70967741936,187454.12826333713,70.0,8400.0,162774.52192362092,177298.7721893491,182752.56097560975,180875.02087682672,180903.52580645162,204254.3969230769,6,6,1980,1981,168495.4235560589,157910.87272727274,161375.2894736842,199949.1036585366,130.0,141400.48057553958,180297.35699588477,146631.36652542374,199793.56050955414,179980.99899699097,164921.8512064343,168124.03746397694,0.0,180764.27979274612,650.0,650.0,1,137154.55732484077,1,182982.32011892964,888.0,676.0,1564.0,0,0,2,1,3,1,138250.20714285714,7,179131.57375478928,1,198446.0720338983,199104.21984732823,1980,138552.94396551725,2,476.0,183788.4348697395,183837.3174129353,182345.1261083744,0.0,50.0,0.0,0.0,204.0,0.0,4,2010,169357.070030896,171699.16339869282,171000.0
754,797,184542.8266033254,186487.34171428572,71.0,8197.0,164780.9323943662,176195.9910802775,135285.7962962963,180586.07395833332,181350.13383297645,175577.40535714285,6,5,1977,1977,168565.13856812933,170008.30263157896,162673.81,198588.55855855855,148.0,142607.9657142857,180408.88663967612,147645.2036659878,138407.84879032258,178833.80857427718,163227.12113055182,164336.6226993865,0.0,180767.4566353187,660.0,660.0,1,210189.34168157424,1,182855.23639960436,1285.0,0.0,1285.0,0,0,1,1,3,1,137829.42190305208,7,179417.96038647342,1,199190.8354978355,199984.02095808383,1977,202389.72727272726,2,528.0,183517.74474474473,183679.7400793651,181506.49709302327,138.0,0.0,0.0,0.0,0.0,0.0,4,2007,169911.19131334024,172175.2729257642,143500.0
755,798,182418.6891566265,187622.19817767653,57.0,7677.0,163446.12016574584,177413.43873517786,144327.76923076922,180547.00310237848,181172.9493534483,175402.9982078853,5,5,1953,1953,169200.16933638445,210547.68274111676,211422.01302083334,154851.22652757078,0.0,143700.55211267606,181010.90194075587,147345.293877551,138746.25702811245,179594.289,163367.66666666666,146144.34513274336,570.0,181357.03958333333,203.0,773.0,1,156052.79005524862,1,182532.71540726203,773.0,0.0,773.0,0,0,1,0,2,1,139980.8272251309,4,180509.29332042593,0,141358.1062618596,198523.3097744361,1953,140283.6553911205,1,240.0,183698.4262948207,183826.90198019802,182820.0983284169,0.0,0.0,0.0,0.0,0.0,0.0,4,2008,168604.8875,136987.34722222222,110000.0
756,799,226907.44545454546,186487.34171428572,104.0,13518.0,164780.9323943662,176195.9910802775,313686.4827586207,180586.07395833332,181350.13383297645,198683.2117647059,9,5,2008,2009,210409.76923076922,212808.1829573935,213207.11253196932,262743.0,860.0,300266.5,180408.88663967612,221144.673553719,314607.3294117647,178833.80857427718,163227.12113055182,164336.6226993865,0.0,180767.4566353187,1926.0,1926.0,1,210189.34168157424,1,182855.23639960436,1966.0,1174.0,3140.0,0,0,3,1,4,1,313322.15714285715,11,179417.96038647342,2,220400.37412587414,231698.6349206349,2009,230367.66015625,3,820.0,183517.74474474473,183679.7400793651,181506.49709302327,144.0,78.0,0.0,0.0,0.0,0.0,7,2009,267030.43333333335,263719.0,485000.0
757,800,142312.52631578947,189218.55922551252,60.0,7200.0,165578.17422096318,179619.6673306773,139469.2,135325.64516129033,183215.04731182795,141201.83870967742,5,7,1937,1950,170250.50286368842,144508.08219178082,144555.57142857142,198827.07826086957,252.0,143121.05547445256,182573.24458204335,122535.01960784313,200477.1480686695,181456.6616766467,164924.63710777627,156864.84375,569.0,182623.3105590062,162.0,731.0,1,214428.42477876105,1,184637.5371819961,981.0,787.0,1768.0,1,0,1,1,3,1,208470.45333333334,7,182083.1247582205,2,198659.1814159292,130702.21403508772,1939,140401.31453362256,1,240.0,185342.89207920793,185399.1850393701,184424.91788856304,0.0,0.0,264.0,0.0,0.0,0.0,6,2007,170718.5841995842,173010.02195389682,175000.0
758,801,231862.54337899544,187622.19817767653,79.0,12798.0,202487.78151260506,215080.53846153847,192655.46666666667,143625.3,181172.9493534483,201402.20234604104,6,5,1997,1997,169200.16933638445,210547.68274111676,211422.01302083334,154851.22652757078,0.0,143700.55211267606,181010.90194075587,221534.43326488708,198171.35897435897,179594.289,247300.2857142857,231276.74683544305,462.0,181357.03958333333,154.0,616.0,1,156052.79005524862,1,182532.71540726203,616.0,1072.0,1688.0,1,0,2,1,4,1,206967.4105504587,8,180509.29332042593,0,141358.1062618596,198523.3097744361,1997,198149.3944099379,2,603.0,183698.4262948207,183826.90198019802,182820.0983284169,403.0,114.0,185.0,0.0,0.0,0.0,5,2008,168604.8875,170516.6917211329,200000.0
759,802,95983.35087719298,121280.30674846626,40.0,4800.0,165578.17422096318,179619.6673306773,100868.125,183108.3451143451,183215.04731182795,176660.770609319,4,7,1916,1990,170250.50286368842,152564.15789473685,153377.8719512195,155194.31659056316,0.0,143121.05547445256,182573.24458204335,147910.58860759492,138749.6673427992,181456.6616766467,164924.63710777627,149017.0,197.0,182623.3105590062,999.0,1196.0,1,214428.42477876105,1,118544.8870967742,1196.0,0.0,1196.0,1,0,1,0,2,1,138563.32072072072,5,182083.1247582205,0,142411.0936936937,130702.21403508772,1957,140401.31453362256,2,440.0,185342.89207920793,185399.1850393701,184424.91788856304,0.0,0.0,0.0,0.0,0.0,0.0,7,2007,170718.5841995842,173010.02195389682,109900.0
760,803,226907.44545454546,186487.34171428572,63.0,8199.0,164780.9323943662,176195.9910802775,200732.375,180586.07395833332,181350.13383297645,198683.2117647059,7,5,2005,2005,168565.13856812933,143010.0,138534.4827586207,154227.5994020927,0.0,227315.58967391305,180408.88663967612,221144.673553719,200197.4252631579,178833.80857427718,202039.33333333334,231619.0253968254,648.0,180767.4566353187,80.0,728.0,1,210189.34168157424,1,182855.23639960436,728.0,728.0,1456.0,1,0,2,1,3,1,208817.12362030905,7,179417.96038647342,1,220400.37412587414,199984.02095808383,2005,230367.66015625,2,410.0,183517.74474474473,183679.7400793651,181506.49709302327,36.0,18.0,0.0,0.0,0.0,0.0,10,2008,169911.19131334024,172175.2729257642,189000.0
761,804,226907.44545454546,186487.34171428572,107.0,13891.0,164780.9323943662,176195.9910802775,313686.4827586207,180586.07395833332,181350.13383297645,198683.2117647059,9,5,2008,2009,210409.76923076922,212808.1829573935,213207.11253196932,262743.0,424.0,300266.5,180408.88663967612,221144.673553719,314607.3294117647,178833.80857427718,248084.95555555556,164336.6226993865,0.0,180767.4566353187,1734.0,1734.0,1,210189.34168157424,1,182855.23639960436,1734.0,1088.0,2822.0,0,0,3,1,4,1,313322.15714285715,12,179417.96038647342,1,220400.37412587414,231698.6349206349,2009,202389.72727272726,3,1020.0,183517.74474474473,183679.7400793651,181506.49709302327,52.0,170.0,0.0,0.0,192.0,0.0,1,2009,267030.43333333335,263719.0,582933.0
762,805,180351.13170731708,186581.87727272726,75.0,9000.0,163205.44937586685,176475.13129318855,144000.8494623656,180391.6176165803,181100.960554371,171701.8237410072,5,5,1954,1954,168847.41216216216,146825.77160493826,148906.1320754717,153548.4009009009,0.0,142847.1985915493,179981.34489795918,145839.28274428274,138004.29960317462,179473.92152917504,163078.9304229195,144993.5483870968,812.0,180954.4012605042,124.0,936.0,1,137957.70347003156,1,181595.61040235526,1128.0,0.0,1128.0,0,0,1,0,2,1,138572.7704347826,5,139041.30434782608,0,141214.7731568998,197813.3990895296,1954,139109.56382978722,1,286.0,182840.3976023976,182824.1293188549,181552.99216454456,0.0,0.0,0.0,0.0,0.0,0.0,6,2006,168001.2685185185,155473.86956521738,118000.0
763,806,180351.13170731708,186581.87727272726,91.0,12274.0,200618.48888888888,176475.13129318855,233640.7931034483,180391.6176165803,181100.960554371,171701.8237410072,7,5,2008,2008,168847.41216216216,212316.2904040404,213058.82945736434,267018.8152173913,256.0,227223.675,179981.34489795918,220832.42126789366,198896.22826086957,179473.92152917504,163078.9304229195,168276.95718654434,0.0,180954.4012605042,1417.0,1417.0,1,208879.11190053285,1,181595.61040235526,1428.0,0.0,1428.0,0,0,2,0,3,1,317981.18055555556,6,179233.31502890174,0,141214.7731568998,197813.3990895296,2008,199567.96996996997,2,554.0,182840.3976023976,182824.1293188549,181552.99216454456,0.0,60.0,0.0,0.0,0.0,0.0,7,2008,279344.40449438203,275595.4347826087,227680.0
764,807,169357.14285714287,187454.12826333713,75.0,9750.0,162774.52192362092,177298.7721893491,143620.25294117647,180875.02087682672,180903.52580645162,165207.31707317074,5,5,1967,1967,168495.4235560589,212695.64160401002,213439.568877551,152810.35661218426,0.0,141400.48057553958,180297.35699588477,220567.05432595575,138549.28942115768,179980.99899699097,205656.0559006211,155425.46583850932,400.0,157995.13888888888,100.0,980.0,1,153712.65384615384,1,182982.32011892964,980.0,0.0,980.0,0,0,2,0,3,1,138250.20714285714,6,179131.57375478928,0,141033.6074074074,199104.21984732823,1967,233770.74903474902,1,384.0,183788.4348697395,183837.3174129353,182345.1261083744,68.0,0.0,0.0,0.0,0.0,0.0,10,2006,169357.070030896,171699.16339869282,135500.0
765,808,163382.03846153847,187622.19817767653,144.0,21384.0,163446.12016574584,177413.43873517786,121232.77777777778,180547.00310237848,181172.9493534483,201402.20234604104,5,6,1923,2004,169200.16933638445,135916.70138888888,139473.60714285713,154851.22652757078,0.0,143700.55211267606,181010.90194075587,147345.293877551,138746.25702811245,179594.289,247300.2857142857,231276.74683544305,1309.0,181357.03958333333,15.0,1324.0,1,208943.3315602837,1,182532.71540726203,1072.0,504.0,1576.0,2,0,1,1,3,1,206967.4105504587,6,180509.29332042593,1,195229.21097046413,198523.3097744361,1923,198149.3944099379,2,528.0,183698.4262948207,183826.90198019802,182820.0983284169,0.0,312.0,0.0,0.0,0.0,0.0,5,2009,168604.8875,170516.6917211329,223500.0
766,811,186861.64938271604,189218.55922551252,78.0,10140.0,165578.17422096318,179619.6673306773,187753.59649122806,183108.3451143451,183215.04731182795,176660.770609319,6,6,1974,1999,216283.6037735849,157512.12154696134,159891.22891566265,198827.07826086957,99.0,143121.05547445256,182573.24458204335,147910.58860759492,138749.6673427992,181456.6616766467,164924.63710777627,156864.84375,663.0,163012.5,0.0,1040.0,1,120730.3947368421,1,184637.5371819961,1309.0,0.0,1309.0,1,0,1,1,3,1,208470.45333333334,5,182083.1247582205,1,161876.19047619047,200127.7132243685,1974,202065.29780564262,2,484.0,185342.89207920793,185399.1850393701,184424.91788856304,265.0,0.0,0.0,0.0,0.0,648.0,1,2006,170718.5841995842,173010.02195389682,181000.0
767,812,202332.88888888888,123434.05454545455,69.64470391993328,4438.0,163446.12016574584,177413.43873517786,198935.85714285713,180547.00310237848,184825.85714285713,175402.9982078853,6,5,2004,2004,169200.16933638445,210547.68274111676,211422.01302083334,196705.20833333334,169.0,227440.1151685393,181010.90194075587,221534.43326488708,198171.35897435897,179594.289,247300.2857142857,231276.74683544305,662.0,181357.03958333333,186.0,848.0,1,208943.3315602837,1,182532.71540726203,848.0,0.0,848.0,1,0,1,0,1,1,206967.4105504587,4,180509.29332042593,1,223607.68881118883,198523.3097744361,2004,236314.9534883721,2,420.0,183698.4262948207,183826.90198019802,182820.0983284169,140.0,0.0,0.0,0.0,0.0,0.0,6,2008,177922.95652173914,170516.6917211329,144500.0
768,813,180351.13170731708,84164.5,66.0,8712.0,163205.44937586685,135937.79545454544,105195.81481481482,180391.6176165803,181100.960554371,171701.8237410072,5,5,1952,1952,211886.06565656565,146825.77160493826,148906.1320754717,153548.4009009009,0.0,311128.0714285714,179981.34489795918,145839.28274428274,138004.29960317462,179473.92152917504,202287.48823529412,168276.95718654434,0.0,180954.4012605042,540.0,540.0,1,137957.70347003156,0,126458.61764705883,1044.0,0.0,1044.0,0,0,1,0,2,1,105730.76923076923,4,179233.31502890174,0,141214.7731568998,152086.95652173914,1952,139109.56382978722,2,504.0,182840.3976023976,182824.1293188549,113829.4,0.0,0.0,0.0,0.0,0.0,0.0,6,2010,168001.2685185185,155473.86956521738,55993.0
769,814,186861.64938271604,189218.55922551252,75.0,9750.0,165578.17422096318,179619.6673306773,143446.51234567902,183108.3451143451,183215.04731182795,176660.770609319,6,6,1958,1958,170250.50286368842,152564.15789473685,153377.8719512195,198827.07826086957,243.0,143121.05547445256,182573.24458204335,147910.58860759492,138749.6673427992,181456.6616766467,164924.63710777627,147238.2626262626,608.0,182623.3105590062,834.0,1442.0,1,151179.75555555554,1,184637.5371819961,1442.0,0.0,1442.0,0,0,1,1,4,1,138563.32072072072,7,182083.1247582205,0,142411.0936936937,200127.7132243685,1958,202065.29780564262,1,301.0,185342.89207920793,185399.1850393701,184424.91788856304,0.0,0.0,275.0,0.0,0.0,0.0,4,2007,137095.3125,173010.02195389682,157900.0
770,815,142312.52631578947,189218.55922551252,45.0,8248.0,165578.17422096318,179619.6673306773,128981.44927536232,183108.3451143451,183215.04731182795,141201.83870967742,5,7,1918,1950,170250.50286368842,154883.55,137234.47368421053,155194.31659056316,0.0,143121.05547445256,182573.24458204335,122535.01960784313,138749.6673427992,181456.6616766467,164924.63710777627,168417.003058104,0.0,182623.3105590062,686.0,686.0,0,151179.75555555554,1,184637.5371819961,686.0,564.0,1250.0,0,1,1,1,3,1,101838.1,7,182083.1247582205,0,142411.0936936937,130702.21403508772,1955,140401.31453362256,1,280.0,185342.89207920793,185399.1850393701,133225.0,207.0,0.0,96.0,0.0,0.0,0.0,7,2006,170718.5841995842,173010.02195389682,116000.0
771,816,182418.6891566265,187622.19817767653,48.0,12137.0,212801.70967741936,177413.43873517786,198935.85714285713,180547.00310237848,181172.9493534483,175402.9982078853,7,5,1998,1998,169200.16933638445,210547.68274111676,211422.01302083334,196705.20833333334,442.0,143700.55211267606,181010.90194075587,221534.43326488708,198171.35897435897,179594.289,163367.66666666666,168186.92523364487,0.0,181357.03958333333,1649.0,1649.0,1,208943.3315602837,1,182532.71540726203,1661.0,0.0,1661.0,0,0,2,0,3,1,206967.4105504587,6,180509.29332042593,0,141358.1062618596,198523.3097744361,1998,198149.3944099379,2,598.0,183698.4262948207,183826.90198019802,182820.0983284169,0.0,34.0,0.0,0.0,0.0,0.0,5,2010,168604.8875,170516.6917211329,224900.0
772,817,186861.64938271604,189218.55922551252,69.64470391993328,11425.0,202476.10875331564,179619.6673306773,143446.51234567902,183108.3451143451,183215.04731182795,176660.770609319,5,6,1954,1954,170250.50286368842,190327.14285714287,191247.5,155194.31659056316,0.0,143121.05547445256,182573.24458204335,147910.58860759492,138749.6673427992,181456.6616766467,164924.63710777627,144215.14159292035,486.0,182623.3105590062,522.0,1008.0,1,151179.75555555554,1,184637.5371819961,1008.0,0.0,1008.0,0,0,1,0,2,1,138563.32072072072,4,182083.1247582205,1,232245.13553113554,200127.7132243685,1954,202065.29780564262,1,275.0,185342.89207920793,185399.1850393701,184424.91788856304,0.0,0.0,120.0,0.0,0.0,0.0,7,2006,170718.5841995842,173010.02195389682,137000.0
773,818,182418.6891566265,187622.19817767653,69.64470391993328,13265.0,202487.78151260506,177413.43873517786,152974.66666666666,180547.00310237848,181172.9493534483,175402.9982078853,8,5,2002,2002,211098.0181818182,245770.3488372093,248786.93181818182,196705.20833333334,148.0,227440.1151685393,181010.90194075587,221534.43326488708,198171.35897435897,179594.289,163367.66666666666,231276.74683544305,1218.0,181357.03958333333,350.0,1568.0,1,208943.3315602837,1,182532.71540726203,1689.0,0.0,1689.0,1,0,2,0,3,1,206967.4105504587,7,180509.29332042593,2,223607.68881118883,198523.3097744361,2002,198149.3944099379,3,857.0,183698.4262948207,183826.90198019802,182820.0983284169,150.0,59.0,0.0,0.0,0.0,0.0,7,2008,168604.8875,170516.6917211329,271000.0
774,819,169357.14285714287,187454.12826333713,80.0,8816.0,162774.52192362092,177298.7721893491,196488.8,180875.02087682672,180903.52580645162,165207.31707317074,6,7,1971,1971,168495.4235560589,157910.87272727274,161375.2894736842,199949.1036585366,80.0,141400.48057553958,180297.35699588477,146631.36652542374,138549.28942115768,179980.99899699097,205656.0559006211,233085.95,504.0,180764.27979274612,506.0,1010.0,1,153712.65384615384,1,182982.32011892964,1052.0,0.0,1052.0,1,0,1,0,3,1,138250.20714285714,6,179131.57375478928,0,141033.6074074074,199104.21984732823,1971,138552.94396551725,2,440.0,183788.4348697395,183837.3174129353,182345.1261083744,0.0,0.0,0.0,0.0,0.0,0.0,6,2010,169357.070030896,171699.16339869282,155000.0
775,820,202332.88888888888,187622.19817767653,44.0,6371.0,202487.78151260506,177413.43873517786,321721.6129032258,180547.00310237848,184825.85714285713,175402.9982078853,7,5,2009,2010,169200.16933638445,210547.68274111676,211422.01302083334,271615.35789473687,128.0,227440.1151685393,181010.90194075587,221534.43326488708,198171.35897435897,179594.289,190583.0760869565,231276.74683544305,733.0,181357.03958333333,625.0,1358.0,1,208943.3315602837,1,182532.71540726203,1358.0,0.0,1358.0,1,0,2,0,2,1,206967.4105504587,6,180509.29332042593,1,223607.68881118883,198523.3097744361,2010,198149.3944099379,2,484.0,183698.4262948207,183826.90198019802,182820.0983284169,192.0,35.0,0.0,0.0,0.0,0.0,6,2010,280473.0,276882.3711340206,224000.0
